label,density,avg_statements_per_step,avg_intentions_per_goal
agent_invalid_action_False,0.046914709833492295,70.57739115179702,0.4884281845914177
completed_False,0.022276981820054612,11.932151609623135,0.528312999839168
completed_True,0.020875797572498963,8.25496367941346,0.8144582632633962
task_limit_reached_False,,,
unknown_False,0.0002076106962383531,4.384062043356596,0.0
